trans_date_trans_time,merchant,category,amt,gender,city,state,lat,long,city_pop,job,dob,merch_lat,merch_long,is_fraud,merch_zipcode,Customer_ID,Age,Age_Group,Customer_Segment,Credit_Limit,Account_Balance,Avg_Transaction_Amount,Last_Transaction_Amount,Transactions_Last_24H,Transactions_Last_1H,Time_Since_Last_Transaction_Min,Merchant_Risk_Score,Customer_Risk_Score,Device_Type,Transaction_Channel,Authentication_Method,OTP_Verified,Card_Present,New_Device_Flag,New_Merchant_Flag,Transaction_Hour,Day_of_Week,Weekend_Flag,Fraud_Probability,Predicted_Fraud,Risk_Category
2019-01-17 13:03:16,"Greenholt, O'Hara and Balistreri",shopping_net,1.75,M,Zavalla,TX,31.1569,-94.3871,2836,"Designer, jewellery",1985-12-03,31.393304,-94.493073,0,75944,CUST009202,40,26-40,Gold,14420.0,4116.98,1.33,0.88,2,3,35,50,23,POS,Online,Biometric,Yes,Yes,No,Yes,13,Thursday,False,0.0,0,Low Risk
2019-01-14 21:42:25,"Moore, Williamson and Emmerich",home,74.33,F,Hawley,MN,46.9777,-96.4092,4508,Naval architect,1949-04-24,46.819991,-95.506715,0,45777,CUST000077,76,60+,Platinum,52056.0,41137.32,66.05,79.69,11,3,1187,63,76,WEB,Online,Biometric,Yes,Yes,No,No,21,Monday,False,0.0,0,Low Risk
2019-01-09 02:15:42,"Streich, Hansen and Veum",gas_transport,53.65,F,Hinesburg,VT,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,44.551557,-74.072641,0,12989,CUST001269,27,26-40,Gold,17355.0,8865.16,34.16,43.01,4,1,556,51,69,ATM,ATM,OTP,No,Yes,No,Yes,2,Wednesday,False,0.0,0,Low Risk
2019-01-11 11:05:35,Towne LLC,misc_pos,156.92,F,Vancouver,WA,45.6892,-122.6616,299480,Teaching laboratory technician,1985-01-02,45.8975,-123.556221,0,97138,CUST008662,40,26-40,Gold,15478.0,5719.33,108.73,176.5,1,4,467,25,14,POS,Online,Biometric,Yes,Yes,No,No,11,Friday,False,0.0,0,Low Risk
2019-01-11 00:58:51,Herzog Ltd,misc_pos,29.48,M,Ravenna,NE,41.0233,-98.9041,2202,"Solicitor, Scotland",1974-06-21,41.642775,-99.555425,0,68874,CUST005779,51,41-60,Standard,4334.0,1567.83,27.73,29.69,8,0,746,14,72,MOBILE,ATM,OTP,Yes,Yes,No,No,0,Friday,False,0.01,0,Low Risk
2019-01-06 16:45:35,Nienow PLC,entertainment,50.06,M,Matawan,NJ,40.4109,-74.238,30770,Drilling engineer,1993-04-29,40.25954,-73.796215,0,45777,CUST006947,32,26-40,Gold,14896.0,4092.3,42.65,30.99,8,4,802,21,16,MOBILE,ATM,Biometric,Yes,Yes,No,No,16,Sunday,True,0.0,0,Low Risk
2019-01-09 10:10:41,Strosin-Cruickshank,grocery_pos,87.01,F,Cleveland,TX,30.33,-95.0202,34153,Building surveyor,1995-09-11,29.363713,-95.830003,0,77461,CUST007549,30,26-40,Platinum,50296.0,13918.58,74.08,69.86,9,2,1196,31,69,POS,ATM,PIN,Yes,No,No,Yes,10,Wednesday,False,0.0,0,Low Risk
2019-01-14 20:43:22,Botsford and Sons,home,23.76,F,Brandon,FL,27.9551,-82.2966,79613,Environmental consultant,1978-11-30,28.253883,-81.445915,0,34746,CUST010222,47,41-60,Standard,4171.0,3109.88,21.87,27.24,1,4,1066,50,4,WEB,ATM,Biometric,Yes,No,No,No,20,Monday,False,0.0,0,Low Risk
2019-01-06 22:52:11,"Okuneva, Schneider and Rau",shopping_pos,5.11,F,Manistique,MI,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,46.634551,-85.396201,0,45777,CUST003056,46,41-60,Standard,4703.0,4038.5,3.56,5.42,9,2,251,48,37,POS,ATM,PIN,Yes,Yes,No,No,22,Sunday,True,0.0,0,Low Risk
2019-01-07 02:55:47,"Kohler, Lindgren and Koelpin",grocery_net,43.58,F,Lakeport,CA,39.047,-122.9328,11256,Podiatrist,1972-10-18,38.642855,-122.821112999999,0,95448,CUST010903,53,41-60,Gold,17211.0,10839.38,39.74,48.42,10,0,333,13,6,WEB,Online,Biometric,Yes,Yes,No,No,2,Monday,False,0.0,0,Low Risk
2019-01-12 20:35:29,"Romaguera, Wehner and Tromp",kids_pets,21.26,F,Oolitic,IN,38.8938,-86.5246,1228,Counsellor,1991-03-13,39.10477,-86.3877069999999,0,47401,CUST007816,34,26-40,Standard,6832.0,5332.62,12.92,17.91,7,2,891,14,51,ATM,POS,Biometric,Yes,Yes,No,No,20,Saturday,True,0.0,0,Low Risk
2019-01-15 22:20:55,Schmidt-Larkin,home,31.91,M,Moulton,IA,40.6866,-92.6833,1132,Probation officer,1961-02-14,40.977096,-92.016646,0,52567,CUST001408,64,60+,Gold,14611.0,6893.38,25.86,26.81,8,1,628,98,52,WEB,Online,PIN,No,Yes,No,No,22,Tuesday,False,0.0,0,Low Risk
2019-01-13 10:30:38,"Goyette, Howell and Collier",shopping_pos,2.45,M,Akron,OH,41.0695,-81.5488,272134,Call centre manager,1964-03-15,40.078596,-81.161721,0,43983,CUST003643,61,60+,Standard,7367.5,1953.32,1.76,2.79,11,0,762,98,16,POS,ATM,OTP,Yes,No,No,No,10,Sunday,True,0.0,0,Low Risk
2019-01-13 23:51:36,Baumbach Ltd,personal_care,3.71,F,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,39.624669,-93.55241,0,64638,CUST000989,36,26-40,Standard,7205.0,3437.17,2.52,3.2,8,3,973,50,97,POS,Mobile,Biometric,Yes,Yes,No,No,23,Sunday,True,0.0,0,Low Risk
2019-01-14 20:30:07,Waelchi Inc,kids_pets,269.44,M,Winfield,WV,38.5072,-81.89,5512,Exhibition designer,1980-03-24,38.773506,-81.2678,0,25276,CUST006856,45,41-60,Standard,6228.0,2559.19,186.52,240.14,8,0,1092,44,43,WEB,Mobile,OTP,No,Yes,No,No,20,Monday,False,0.02,0,Low Risk
2019-01-07 06:42:04,Metz-Boehm,shopping_pos,139.7,M,Egan,LA,30.251,-92.5002,1261,Broadcast presenter,1972-07-01,30.594949,-92.741329,0,70655,CUST000580,53,41-60,Gold,14971.0,11656.73,89.79,111.88,8,3,799,54,28,WEB,ATM,Biometric,Yes,Yes,No,No,6,Monday,False,0.0,0,Low Risk
2019-01-15 11:53:06,Bednar Group,misc_net,74.98,F,Holcomb,KS,37.9931,-100.9893,2691,Arboriculturist,1993-08-16,37.277467,-101.777625,0,67953,CUST001877,32,26-40,Standard,5863.0,4612.45,56.79,68.81,11,4,295,95,54,MOBILE,POS,OTP,Yes,Yes,No,No,11,Tuesday,False,0.0,0,Low Risk
2019-01-08 07:08:17,Murray Ltd,grocery_net,48.61,M,Mounds,OK,35.8896,-96.0887,7163,Fitness centre manager,1982-02-05,35.947077,-96.174206,0,74039,CUST010696,43,41-60,Standard,4509.0,2895.54,35.01,54.31,9,1,685,29,13,WEB,POS,Biometric,Yes,No,Yes,No,7,Tuesday,False,0.0,0,Low Risk
2019-01-15 14:36:28,Christiansen-Gusikowski,misc_pos,2.91,F,Georgetown,MN,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,46.642506,-97.029364,0,58051,CUST003430,49,41-60,Standard,7555.0,3254.82,1.87,2.46,6,4,775,59,70,POS,Online,Biometric,Yes,No,No,No,14,Tuesday,False,0.0,0,Low Risk
2019-01-18 06:40:33,Cole PLC,grocery_pos,119.9,F,Fulton,SD,43.7588,-97.8712,355,Financial adviser,1955-06-26,44.438739,-97.83406,0,57353,CUST006789,70,60+,Platinum,52819.0,24445.21,86.18,137.6,5,3,148,34,92,MOBILE,Online,OTP,Yes,Yes,No,No,6,Friday,False,0.0,0,Low Risk
2019-01-09 15:08:20,"Schneider, Hayes and Nikolaus",food_dining,29.85,M,Holloway,OH,40.0113,-80.9701,128,Child psychotherapist,1946-04-03,39.675831,-81.86295,0,43756,CUST003177,79,60+,Gold,15856.0,8998.22,18.46,30.81,3,0,101,68,39,MOBILE,Mobile,OTP,Yes,Yes,No,No,15,Wednesday,False,0.0,0,Low Risk
2019-01-04 01:21:30,"Mosciski, Ziemann and Farrell",shopping_net,6.65,M,Moulton,IA,40.6866,-92.6833,1132,Probation officer,1961-02-14,40.327549,-93.454805,0,64645,CUST008211,64,60+,Standard,5082.0,3070.08,4.8,7.64,7,1,9,37,33,WEB,Online,PIN,Yes,Yes,No,No,1,Friday,False,0.0,0,Low Risk
2019-01-17 19:33:18,Jakubowski Inc,home,47.19,F,Sherman,TX,33.6372,-96.6184,46563,Systems developer,1970-09-11,32.6424,-96.978902,0,75249,CUST004662,55,41-60,Standard,7509.0,2927.69,38.74,55.66,2,1,628,79,9,ATM,Mobile,Biometric,Yes,Yes,No,No,19,Thursday,False,0.01,0,Low Risk
2019-01-05 14:08:02,"Schoen, Nienow and Bauch",personal_care,23.3,F,Gardiner,OR,43.7857,-124.1437,260,"Engineer, maintenance",1956-09-01,44.572181,-123.525989,0,97370,CUST007487,69,60+,Platinum,52207.0,27478.0,19.72,13.67,8,1,6,81,51,WEB,POS,PIN,Yes,No,No,No,14,Saturday,True,0.0,0,Low Risk
2019-01-12 00:34:48,"Ferry, Lynch and Kautzer",misc_net,5.92,M,Greenwich,NJ,39.4055,-75.3209,804,Insurance risk surveyor,1965-03-25,38.498164,-75.827309,0,21837,CUST003285,60,41-60,Gold,14739.0,7401.01,4.34,5.16,1,0,1209,91,7,WEB,POS,OTP,Yes,Yes,No,No,0,Saturday,True,0.0,0,Low Risk
2019-01-01 09:30:00,"Yost, Block and Koepp",misc_pos,76.86,F,Manchester,MD,39.6747,-76.8941,11751,Clinical research associate,1964-02-15,39.424532,-76.856695,0,21136,CUST010981,61,60+,Gold,17102.0,3963.53,70.29,45.79,3,4,1133,87,78,MOBILE,ATM,Biometric,No,Yes,No,No,9,Tuesday,False,0.0,0,Low Risk
2019-01-02 20:25:45,Hamill-Daugherty,misc_net,101.17,F,Clifton,SC,34.9906,-81.8327,167,Museum/gallery conservator,1988-11-01,34.597202,-82.1771349999999,0,29645,CUST009760,37,26-40,Standard,7622.0,6246.77,72.3,60.87,5,1,403,96,43,ATM,Mobile,PIN,Yes,Yes,No,Yes,20,Wednesday,False,0.0,0,Low Risk
2019-01-17 21:02:16,Prosacco LLC,personal_care,100.84,M,Dallas,TX,32.69,-96.9177,1263321,"Designer, interior/spatial",1952-09-27,32.610315,-97.129287,0,76001,CUST003035,73,60+,Gold,15550.0,4482.125,80.1,57.62,6,4,399,31,9,WEB,Online,PIN,Yes,Yes,No,No,21,Thursday,False,0.0,0,Low Risk
2019-01-18 06:40:11,Rempel Inc,shopping_net,92.01,M,Alder,MT,45.1939,-112.0568,286,Chief of Staff,1989-03-09,45.655596,-111.757701,0,59745,CUST004275,36,26-40,Gold,15986.0,12512.97,62.37,57.81,6,2,1233,42,67,POS,Online,Biometric,Yes,No,No,Yes,6,Friday,False,0.0,0,Low Risk
2019-01-03 18:40:27,"Monahan, Bogisich and Ledner",misc_pos,2.49,F,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,1982-02-11,41.196425,-101.21898,0,69165,CUST007765,43,41-60,Standard,7436.0,4772.54,2.02,2.94,4,4,170,89,50,POS,ATM,Biometric,Yes,No,No,No,18,Thursday,False,0.0,0,Low Risk
2019-01-01 07:14:48,Kiehn-Emmerich,grocery_pos,67.98,M,Paulding,OH,41.141,-84.5722,6284,Secondary school teacher,1936-03-27,41.493388,-84.55955,0,43506,CUST007218,89,60+,Gold,16745.0,4922.81,45.93,52.98,9,3,913,1,52,MOBILE,POS,OTP,Yes,Yes,Yes,No,7,Tuesday,False,0.0,0,Low Risk
2019-01-02 18:06:50,Cormier LLC,health_fitness,73.83,M,Cokeburg,PA,40.1008,-80.0652,632,Dealer,1989-04-08,39.847851,-80.079637,0,15344,CUST002875,36,26-40,Gold,15544.0,13856.79,60.95,60.06,9,2,623,97,55,WEB,Online,OTP,Yes,Yes,No,No,18,Wednesday,False,0.0,0,Low Risk
2019-01-10 12:48:34,"Crist, Jakubowski and Littel",home,74.17,M,Christine,ND,46.5522,-96.7909,291,Television floor manager,1991-05-01,45.858849,-97.701747,0,57430,CUST002742,34,26-40,Platinum,52650.0,14578.23,57.59,73.27,5,3,890,61,69,MOBILE,Online,OTP,Yes,Yes,No,Yes,12,Thursday,False,0.0,0,Low Risk
2019-01-05 16:17:54,Harris Group,food_dining,37.48,M,Burbank,OK,36.6966,-96.7869,471,Sub,1941-03-30,36.545954,-97.4705,0,74630,CUST010735,84,60+,Platinum,50998.0,26702.93,33.41,32.8,5,3,131,83,7,POS,Online,PIN,Yes,No,No,No,16,Saturday,True,0.0,0,Low Risk
2019-01-07 14:25:58,Kassulke PLC,shopping_net,102.05,F,Burbank,WA,46.1966,-118.9017,3684,Musician,1981-11-29,45.434612,-119.078949,0,45777,CUST006648,44,41-60,Gold,17314.0,8680.97,94.81,37.755,9,3,543,28,67,WEB,POS,PIN,Yes,Yes,No,Yes,14,Monday,False,0.0,0,Low Risk
2019-01-06 23:07:56,Gulgowski LLC,home,121.37,F,Shenandoah Junction,WV,39.3716,-77.8229,1925,Systems developer,1966-02-14,39.613665,-77.1807,0,21787,CUST006766,59,41-60,Standard,4126.0,1127.2,89.2,105.03,2,4,267,22,45,ATM,Mobile,Biometric,Yes,No,No,No,23,Sunday,True,0.0,0,Low Risk
2019-01-07 02:33:39,O'Keefe-Hudson,grocery_pos,131.57,M,Oriskany Falls,NY,42.9576,-75.4838,1970,"Programmer, multimedia",1949-06-09,42.357895,-75.9420689999999,0,13862,CUST005865,76,60+,Gold,16120.0,5722.26,93.41,116.93,6,4,737,12,35,MOBILE,Mobile,PIN,Yes,No,No,No,2,Monday,False,0.0,0,Low Risk
2019-01-17 11:59:53,"Kutch, Hermiston and Farrell",gas_transport,72.92,F,May,TX,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,31.717789,-98.949764,0,76801,CUST004813,60,41-60,Standard,6897.0,1446.93,59.67,38.36,9,2,203,28,61,POS,Mobile,OTP,Yes,Yes,No,No,11,Thursday,False,0.0,0,Low Risk
2019-01-16 23:39:19,"Denesik, Powlowski and Pouros",home,85.08,M,Acworth,NH,43.196,-72.3001,477,Naval architect,1988-04-15,44.185313,-73.11374,0,5443,CUST007065,37,26-40,Standard,5323.0,2611.16,74.04,84.29,8,2,393,72,50,WEB,POS,PIN,Yes,No,No,No,23,Wednesday,False,0.0,0,Low Risk
2019-01-17 11:45:41,Sporer Inc,gas_transport,57.66,M,Leo,IN,41.2249,-85.0301,5341,Biomedical engineer,1994-11-24,40.883307,-85.91776,0,46974,CUST005759,31,26-40,Standard,5051.0,3065.14,50.24,43.02,6,2,1285,77,56,MOBILE,Mobile,OTP,Yes,Yes,No,No,11,Thursday,False,0.0,0,Low Risk
2019-01-13 17:17:51,Connelly-Carter,home,128.31,M,Matawan,NJ,40.4109,-74.238,30770,Drilling engineer,1993-04-29,40.451732,-74.931881,0,8556,CUST002117,32,26-40,Standard,6795.0,1784.74,80.51,67.52,5,0,1310,75,39,POS,Online,PIN,Yes,Yes,No,No,17,Sunday,True,0.0,0,Low Risk
2019-01-10 20:56:47,"McDermott, Osinski and Morar",home,29.64,F,Keisterville,PA,39.9636,-79.7853,184,Systems developer,1945-11-04,39.137876,-79.908322,0,26405,CUST004293,80,60+,Standard,4750.0,1372.88,23.77,23.78,7,4,344,21,61,WEB,POS,PIN,No,Yes,No,No,20,Thursday,False,0.0,0,Low Risk
2019-01-06 23:39:41,"Okuneva, Schneider and Rau",shopping_pos,5.94,F,Tyler,TX,32.2768,-95.3031,144160,Sports development officer,1984-05-04,33.14045,-95.928579,0,75422,CUST001556,41,41-60,Standard,5486.0,4829.09,3.65,3.0,1,0,1405,94,24,ATM,Online,OTP,Yes,Yes,No,No,23,Sunday,True,0.0,0,Low Risk
2019-01-07 23:41:01,Feil-Morar,health_fitness,14.52,F,Cisco,IL,39.9972,-88.6962,478,Landscape architect,1960-01-13,40.181012,-87.790093,0,61831,CUST001795,65,60+,Gold,15956.0,7080.81,10.03,13.95,3,3,74,86,56,POS,POS,Biometric,Yes,Yes,No,No,23,Monday,False,0.0,0,Low Risk
2019-01-10 16:46:43,Rolfson-Kunde,personal_care,73.38,F,Louisville,KY,38.2507,-85.7476,736284,Engineering geologist,1952-04-02,37.676928,-85.069556,0,40040,CUST000129,73,60+,Standard,5354.0,3359.37,46.2,78.97,3,3,844,57,47,POS,Mobile,Biometric,Yes,No,No,No,16,Thursday,False,0.01,0,Low Risk
2019-01-03 21:18:46,Gerlach Inc,shopping_net,14.35,F,Saint Amant,LA,30.2385,-90.8435,10076,"Surveyor, rural practice",1977-12-16,29.684417,-90.786679,0,70359,CUST004369,48,41-60,Standard,6684.0,1451.45,11.24,7.88,9,3,426,74,31,WEB,Mobile,PIN,Yes,Yes,No,Yes,21,Thursday,False,0.0,0,Low Risk
2019-01-12 11:46:21,"Schoen, Kuphal and Nitzsche",grocery_pos,152.95,M,Deadwood,SD,44.3566,-103.6999,1979,Multimedia programmer,1970-03-13,45.057434,-104.504431,0,45777,CUST001515,55,41-60,Standard,5917.0,1677.75,113.05,150.91,10,1,284,49,61,MOBILE,ATM,Biometric,No,Yes,No,Yes,11,Saturday,True,0.03,0,Low Risk
2019-01-09 23:30:54,"Metz, Russel and Metz",kids_pets,152.23,M,Thornville,OH,39.8974,-82.4071,9051,Audiological scientist,1983-01-08,39.641039,-83.188637,0,43164,CUST001201,42,41-60,Standard,4959.0,4482.125,100.29,146.06,7,0,907,40,38,MOBILE,ATM,Biometric,Yes,No,No,No,23,Wednesday,False,0.04,0,Low Risk
2019-01-08 20:23:56,Kassulke PLC,shopping_net,5.99,F,Albuquerque,NM,35.1506,-106.569,641349,Civil Service administrator,1976-04-11,35.528234,-106.702783,0,87053,CUST007660,49,41-60,Standard,7233.0,5497.25,3.74,6.9,6,1,1137,98,90,POS,Online,OTP,No,No,No,No,20,Tuesday,False,0.0,0,Low Risk
2019-01-02 23:25:12,Howe PLC,entertainment,114.86,F,Kingsport,TN,36.4715,-82.4834,87124,Warden/ranger,1987-02-14,37.299123,-83.102931,0,41740,CUST010160,38,26-40,Gold,14342.0,4656.53,73.05,60.44,10,4,511,51,9,POS,ATM,PIN,Yes,No,No,Yes,23,Wednesday,False,0.01,0,Low Risk
2019-01-18 00:54:16,Rempel PLC,grocery_net,32.14,F,Cottekill,NY,41.8467,-74.1038,722,Comptroller,1990-10-19,41.575358,-74.076511,0,12589,CUST009357,35,26-40,Gold,16228.0,10373.04,24.67,19.51,6,3,960,32,37,POS,Mobile,Biometric,Yes,Yes,No,No,0,Friday,False,0.0,0,Low Risk
2019-01-17 22:20:54,Hickle Group,shopping_pos,240.59,F,Clarks Mills,PA,41.3851,-80.1752,606,Energy manager,1997-09-22,41.193432,-79.471125,0,16254,CUST000834,28,26-40,Standard,5070.0,2787.42,162.13,206.16,5,1,828,24,59,ATM,POS,PIN,Yes,No,No,No,22,Thursday,False,0.11,0,Low Risk
2019-01-01 12:56:03,"Nicolas, Hills and McGlynn",entertainment,1.42,M,Holloway,OH,40.0113,-80.9701,128,Child psychotherapist,1946-04-03,40.515755,-80.239521,0,15046,CUST006007,79,60+,Standard,6752.0,4589.96,1.24,1.19,2,3,1391,27,37,ATM,POS,OTP,Yes,Yes,No,No,12,Tuesday,False,0.0,0,Low Risk
2019-01-07 08:10:36,Mraz-Herzog,gas_transport,60.7,M,Saint James City,FL,26.529,-82.0916,3776,Sport and exercise psychologist,1976-09-12,26.632676,-82.88124,0,45777,CUST007335,49,41-60,Standard,5953.0,3477.54,50.07,43.08,3,2,1051,72,51,MOBILE,ATM,Biometric,Yes,No,Yes,No,8,Monday,False,0.0,0,Low Risk
2019-01-13 17:03:15,"Monahan, Bogisich and Ledner",misc_pos,160.99,F,Stittville,NY,43.2229,-75.2899,847,Systems analyst,1996-01-11,43.225932,-74.302509,0,12134,CUST010171,29,26-40,Gold,15635.0,9094.44,121.06,92.12,6,0,262,11,85,WEB,Mobile,OTP,Yes,Yes,No,No,17,Sunday,True,0.0,0,Low Risk
2019-01-12 20:00:55,Gottlieb Group,kids_pets,50.99,F,O Brien,TX,33.3749,-99.8473,178,Warden/ranger,1983-06-14,34.307024,-98.95824,0,73551,CUST008825,42,41-60,Standard,4359.0,1158.24,41.01,37.54,6,1,1269,99,68,ATM,POS,PIN,Yes,Yes,No,No,20,Saturday,True,0.0,0,Low Risk
2019-01-10 18:27:53,Erdman-Schaden,personal_care,36.49,F,Goodrich,MI,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,42.092927,-83.817074,0,48176,CUST007386,40,26-40,Gold,16643.0,13566.52,25.56,35.66,3,2,222,24,55,POS,ATM,Biometric,Yes,No,No,No,18,Thursday,False,0.0,0,Low Risk
2019-01-07 01:00:42,Kutch LLC,gas_transport,84.33,F,Topeka,KS,39.1329,-95.7023,163415,Secondary school teacher,2004-12-30,39.800302,-95.045788,0,66087,CUST007708,21,18-25,Gold,14220.0,6367.45,70.89,98.17,5,3,454,91,39,POS,Mobile,Biometric,Yes,No,No,Yes,1,Monday,False,0.0,0,Low Risk
2019-01-07 21:27:33,Gerlach Inc,shopping_net,1.66,F,Beaver Falls,PA,40.7687,-80.3592,28425,Podiatrist,2000-06-09,40.906087,-80.252095,0,16117,CUST009749,25,18-25,Standard,7654.0,4884.47,36.06,1.42,8,4,1392,78,70,ATM,Online,Biometric,No,Yes,No,No,21,Monday,False,0.0,0,Low Risk
2019-01-11 07:45:18,"Zieme, Bode and Dooley",gas_transport,42.94,F,Notrees,TX,31.8599,-102.7413,23,Cytogeneticist,1969-09-15,31.004479,-102.767918,0,45777,CUST008667,56,41-60,Standard,7089.0,2446.94,34.45,43.34,2,3,444,50,91,WEB,Mobile,PIN,Yes,Yes,No,No,7,Friday,False,0.0,0,Low Risk
2019-01-04 21:18:25,Kozey-Boehm,shopping_net,11.39,F,Munith,MI,42.3703,-84.2485,2523,Geophysicist/field seismologist,1988-03-21,42.185772,-84.73877,0,49224,CUST005977,37,26-40,Standard,6188.0,3771.82,8.49,6.34,6,1,39,59,71,ATM,Online,Biometric,Yes,Yes,No,No,21,Friday,False,0.01,0,Low Risk
2019-01-12 15:06:50,O'Keefe-Wisoky,food_dining,56.3,F,Mc Clellandtown,PA,39.8882,-79.8694,2379,"Sales professional, IT",1971-01-19,40.272712,-80.636465,0,43913,CUST006280,54,41-60,Platinum,51761.0,46461.49,49.47,65.45,8,1,1057,15,43,POS,Mobile,OTP,Yes,No,No,No,15,Saturday,True,0.0,0,Low Risk
2019-01-05 22:44:52,"Cole, Hills and Jewess",home,11.94,M,Cleveland,AL,33.9778,-86.5598,3996,Aid worker,1977-06-14,34.040388,-85.990261,0,35901,CUST002396,48,41-60,Gold,17179.0,9853.51,8.53,13.07,8,0,1260,71,36,MOBILE,Mobile,OTP,Yes,No,No,No,22,Saturday,True,0.0,0,Low Risk
2019-01-06 05:30:32,Padberg-Welch,grocery_pos,120.66,M,Greenwich,NJ,39.4055,-75.3209,804,Insurance risk surveyor,1965-03-25,38.761179,-75.909013,0,21655,CUST003041,60,41-60,Standard,5124.0,1492.83,102.52,125.2,6,0,271,42,24,POS,Mobile,Biometric,Yes,No,No,No,5,Sunday,True,0.0,0,Low Risk
2019-01-14 05:09:33,Conroy-Cruickshank,gas_transport,66.87,M,Bolton,NC,34.3091,-78.3372,2290,"Engineer, biomedical",1945-12-07,34.508032,-78.243738,0,28421,CUST002855,80,60+,Standard,5576.0,4699.63,50.7,56.65,9,2,1200,31,56,WEB,Online,PIN,Yes,Yes,No,No,5,Monday,False,0.0,0,Low Risk
2019-01-01 16:49:17,"Watsica, Haag and Considine",shopping_pos,8.41,F,Halstad,MN,47.3551,-96.798,771,"Scientist, audiological",1972-06-14,48.184529,-96.404368,0,56760,CUST006961,53,41-60,Gold,17897.0,6815.66,7.22,10.03,9,1,1263,81,75,WEB,POS,OTP,Yes,No,No,Yes,16,Tuesday,False,0.0,0,Low Risk
2019-01-08 02:23:10,Emard Inc,gas_transport,78.84,M,Pea Ridge,AR,36.4539,-94.118,6434,Product designer,1967-08-28,36.749298,-94.388295,0,64843,CUST007279,58,41-60,Standard,7046.0,3571.6,59.17,68.41,4,0,178,57,34,WEB,POS,OTP,Yes,Yes,Yes,No,2,Tuesday,False,0.0,0,Low Risk
2019-01-08 14:14:36,Satterfield-Lowe,travel,8.06,F,Dongola,IL,37.3712,-89.1349,2263,Scientific laboratory technician,1984-09-13,36.504494,-88.405582,0,42049,CUST007777,41,41-60,Standard,7446.0,5852.81,4.87,5.99,1,2,337,26,1,POS,POS,OTP,No,Yes,No,No,14,Tuesday,False,0.0,0,Low Risk
2019-01-01 07:33:23,Thiel PLC,misc_pos,508.59,F,North Tonawanda,NY,43.0498,-78.851,45100,Ambulance person,1993-10-25,43.591414,-78.301217,0,45777,CUST010213,32,26-40,Standard,5424.0,3147.74,431.25,572.66,6,3,272,25,58,POS,Mobile,Biometric,Yes,Yes,No,No,7,Tuesday,False,0.12,0,Low Risk
2019-01-01 07:26:45,Volkman Ltd,misc_net,23.05,F,Noonan,ND,48.8856,-103.0098,248,Industrial/product designer,1968-05-13,49.030995,-103.109525,0,45777,CUST001468,57,41-60,Standard,6980.0,5649.42,21.49,20.77,10,1,417,96,63,POS,Mobile,OTP,Yes,Yes,No,No,7,Tuesday,False,0.0,0,Low Risk
2019-01-07 16:28:53,"Hagenes, Hermann and Stroman",travel,6.29,F,Henderson,WV,38.8265,-82.1364,642,Building services engineer,1946-08-30,38.056424,-82.0901449999999,0,25524,CUST000421,79,60+,Standard,5516.0,3443.87,5.71,5.1,5,0,420,12,18,MOBILE,Mobile,Biometric,Yes,Yes,No,No,16,Monday,False,0.0,0,Low Risk
2019-01-06 07:21:22,VonRueden Group,grocery_net,18.48,F,Mountain Center,CA,33.6401,-116.5567,1661,"Therapist, music",1988-09-19,34.3414,-116.065914,0,45777,CUST003107,37,26-40,Standard,6579.0,5208.53,12.93,11.96,1,4,1059,48,58,MOBILE,Online,PIN,Yes,Yes,No,No,7,Sunday,True,0.0,0,Low Risk
2019-01-03 23:42:36,Thompson-Gleason,health_fitness,68.52,F,Conway,WA,48.34,-122.3456,85,"Research officer, political party",1984-09-01,49.105445,-122.774988,0,45777,CUST003828,41,41-60,Standard,4065.0,2879.44,44.59,66.45,5,3,296,17,31,MOBILE,POS,OTP,Yes,No,No,No,23,Thursday,False,0.01,0,Low Risk
2019-01-08 17:48:15,"Lakin, Ferry and Beatty",food_dining,14.09,M,Conway,NH,43.9742,-71.1503,3807,Surgeon,1999-10-25,43.445309,-70.476553,0,4005,CUST002441,26,26-40,Standard,6736.0,3215.2,12.81,9.1,1,0,685,7,88,MOBILE,Mobile,PIN,Yes,Yes,No,No,17,Tuesday,False,0.0,0,Low Risk
2019-01-03 04:19:07,"Stroman, Hudson and Erdman",gas_transport,51.48,F,Phoenix,AZ,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,33.057957,-111.139554,0,85132,CUST001828,26,26-40,Standard,4977.0,2530.1,41.17,29.19,3,4,270,20,53,POS,Mobile,OTP,No,Yes,No,No,4,Thursday,False,0.0,0,Low Risk
2019-01-07 17:58:42,Stark-Koss,home,24.7,F,Eugene,OR,44.0385,-123.0614,191096,"Scientist, physiological",1964-04-06,44.906125,-123.168716,0,97302,CUST001677,61,60+,Standard,5900.0,4040.45,23.1,19.89,2,2,59,28,25,WEB,POS,PIN,Yes,No,Yes,No,17,Monday,False,0.0,0,Low Risk
